query,intent
동료평가에 대해 설명,1
연락처,1
연락처 궁금합니다,1
연락처 알고 싶습니다,1
연락처 궁금해,1
연락처 알려줘,1
연락처 알려줄래,1
연락처 설명해줘,1
연락처 설명 부탁드립니다,1
연락처 설명,1
연락처에 대해 궁금합니다,1
연락처에 대해 알고 싶습니다,1
연락처에 대해 궁금해,1
연락처에 대해 알려줘,1
연락처에 대해 알려줄래,1
연락처에 대해 설명해줘,1
연락처에 대해 설명 부탁드립니다,1
연락처에 대해 설명,1
김철수,1
김철수 궁금합니다,1
김철수 알고 싶습니다,1
김철수 궁금해,1
김철수 알려줘,1
김철수 알려줄래,1
김철수 설명해줘,1
김철수 설명 부탁드립니다,1
김철수 설명,1
김철수에 대해 궁금합니다,1
김철수에 대해 알고 싶습니다,1
김철수에 대해 궁금해,1
김철수에 대해 알려줘,1
김철수에 대해 알려줄래,1
김철수에 대해 설명해줘,1
김철수에 대해 설명 부탁드립니다,1
김철수에 대해 설명,1
팀장,1
팀장 궁금합니다,1
팀장 알고 싶습니다,1
팀장 궁금해,1
팀장 알려줘,1
팀장 알려줄래,1
팀장 설명해줘,1
팀장 설명 부탁드립니다,1
팀장 설명,1
팀장에 대해 궁금합니다,1
팀장에 대해 알고 싶습니다,1
팀장에 대해 궁금해,1
팀장에 대해 알려줘,1
팀장에 대해 알려줄래,1
팀장에 대해 설명해줘,1
팀장에 대해 설명 부탁드립니다,1
팀장에 대해 설명,1
서울,1
서울 궁금합니다,1
서울 알고 싶습니다,1
서울 궁금해,1
서울 알려줘,1
서울 알려줄래,1
서울 설명해줘,1
서울 설명 부탁드립니다,1
서울 설명,1
서울에 대해 궁금합니다,1
서울에 대해 알고 싶습니다,1
서울에 대해 궁금해,1
서울에 대해 알려줘,1
서울에 대해 알려줄래,1
서울에 대해 설명해줘,1
서울에 대해 설명 부탁드립니다,1
서울에 대해 설명,1
이영호,1
이영호 궁금합니다,1
이영호 알고 싶습니다,1
이영호 궁금해,1
이영호 알려줘,1
이영호 알려줄래,1
이영호 설명해줘,1
이영호 설명 부탁드립니다,1
이영호 설명,1
이영호에 대해 궁금합니다,1
이영호에 대해 알고 싶습니다,1
이영호에 대해 궁금해,1
이영호에 대해 알려줘,1
이영호에 대해 알려줄래,1
이영호에 대해 설명해줘,1
이영호에 대해 설명 부탁드립니다,1
이영호에 대해 설명,1
프로그래머,1
프로그래머 궁금합니다,1
프로그래머 알고 싶습니다,1
프로그래머 궁금해,1
프로그래머 알려줘,1
프로그래머 알려줄래,1
프로그래머 설명해줘,1
프로그래머 설명 부탁드립니다,1
프로그래머 설명,1
프로그래머에 대해 궁금합니다,1
프로그래머에 대해 알고 싶습니다,1
프로그래머에 대해 궁금해,1
프로그래머에 대해 알려줘,1
프로그래머에 대해 알려줄래,1
프로그래머에 대해 설명해줘,1
프로그래머에 대해 설명 부탁드립니다,1
프로그래머에 대해 설명,1
천안,1
천안 궁금합니다,1
천안 알고 싶습니다,1
천안 궁금해,1
천안 알려줘,1
천안 알려줄래,1
천안 설명해줘,1
천안 설명 부탁드립니다,1
천안 설명,1
천안에 대해 궁금합니다,1
천안에 대해 알고 싶습니다,1
천안에 대해 궁금해,1
천안에 대해 알려줘,1
천안에 대해 알려줄래,1
천안에 대해 설명해줘,1
천안에 대해 설명 부탁드립니다,1
천안에 대해 설명,1
설계자,1
설계자 궁금합니다,1
설계자 알고 싶습니다,1
설계자 궁금해,1
설계자 알려줘,1
설계자 알려줄래,1
설계자 설명해줘,1
설계자 설명 부탁드립니다,1
설계자 설명,1
설계자에 대해 궁금합니다,1
설계자에 대해 알고 싶습니다,1
설계자에 대해 궁금해,1
설계자에 대해 알려줘,1
설계자에 대해 알려줄래,1
설계자에 대해 설명해줘,1
설계자에 대해 설명 부탁드립니다,1
설계자에 대해 설명,1
박민희,1
박민희 궁금합니다,1
박민희 알고 싶습니다,1
박민희 궁금해,1
박민희 알려줘,1
박민희 알려줄래,1
박민희 설명해줘,1
박민희 설명 부탁드립니다,1
박민희 설명,1
박민희에 대해 궁금합니다,1
박민희에 대해 알고 싶습니다,1
박민희에 대해 궁금해,1
박민희에 대해 알려줘,1
박민희에 대해 알려줄래,1
박민희에 대해 설명해줘,1
박민희에 대해 설명 부탁드립니다,1
박민희에 대해 설명,1
FROM,1
FROM 궁금합니다,1
FROM 알고 싶습니다,1
FROM 궁금해,1
FROM 알려줘,1
FROM 알려줄래,1
FROM 설명해줘,1
FROM 설명 부탁드립니다,1
FROM 설명,1
FROM에 대해 궁금합니다,1
FROM에 대해 알고 싶습니다,1
FROM에 대해 궁금해,1
FROM에 대해 알려줘,1
FROM에 대해 알려줄래,1
FROM에 대해 설명해줘,1
FROM에 대해 설명 부탁드립니다,1
FROM에 대해 설명,1
CHAR,1
CHAR 궁금합니다,1
CHAR 알고 싶습니다,1
CHAR 궁금해,1
CHAR 알려줘,1
CHAR 알려줄래,1
CHAR 설명해줘,1
CHAR 설명 부탁드립니다,1
CHAR 설명,1
CHAR에 대해 궁금합니다,1
CHAR에 대해 알고 싶습니다,1
CHAR에 대해 궁금해,1
CHAR에 대해 알려줘,1
CHAR에 대해 알려줄래,1
CHAR에 대해 설명해줘,1
CHAR에 대해 설명 부탁드립니다,1
CHAR에 대해 설명,1
고가 시,1
고가 시 궁금합니다,1
고가 시 알고 싶습니다,1
고가 시 궁금해,1
고가 시 알려줘,1
고가 시 알려줄래,1
고가 시 설명해줘,1
고가 시 설명 부탁드립니다,1
고가 시 설명,1
고가 시에 대해 궁금합니다,1
고가 시에 대해 알고 싶습니다,1
고가 시에 대해 궁금해,1
고가 시에 대해 알려줘,1
고가 시에 대해 알려줄래,1
고가 시에 대해 설명해줘,1
고가 시에 대해 설명 부탁드립니다,1
고가 시에 대해 설명,1
계층,1
계층 궁금합니다,1
계층 알고 싶습니다,1
계층 궁금해,1
계층 알려줘,1
계층 알려줄래,1
계층 설명해줘,1
계층 설명 부탁드립니다,1
계층 설명,1
계층에 대해 궁금합니다,1
계층에 대해 알고 싶습니다,1
계층에 대해 궁금해,1
계층에 대해 알려줘,1
계층에 대해 알려줄래,1
계층에 대해 설명해줘,1
계층에 대해 설명 부탁드립니다,1
계층에 대해 설명,1
익스,1
익스 궁금합니다,1
익스 알고 싶습니다,1
익스 궁금해,1
익스 알려줘,1
익스 알려줄래,1
익스 설명해줘,1
익스 설명 부탁드립니다,1
익스 설명,1
익스에 대해 궁금합니다,1
익스에 대해 알고 싶습니다,1
익스에 대해 궁금해,1
익스에 대해 알려줘,1
익스에 대해 알려줄래,1
익스에 대해 설명해줘,1
익스에 대해 설명 부탁드립니다,1
익스에 대해 설명,1
텐트,1
텐트 궁금합니다,1
텐트 알고 싶습니다,1
텐트 궁금해,1
텐트 알려줘,1
텐트 알려줄래,1
텐트 설명해줘,1
텐트 설명 부탁드립니다,1
텐트 설명,1
텐트에 대해 궁금합니다,1
텐트에 대해 알고 싶습니다,1
텐트에 대해 궁금해,1
텐트에 대해 알려줘,1
텐트에 대해 알려줄래,1
텐트에 대해 설명해줘,1
텐트에 대해 설명 부탁드립니다,1
텐트에 대해 설명,1
Segment,1
Segment 궁금합니다,1
Segment 알고 싶습니다,1
Segment 궁금해,1
Segment 알려줘,1
Segment 알려줄래,1
Segment 설명해줘,1
Segment 설명 부탁드립니다,1
Segment 설명,1
Segment에 대해 궁금합니다,1
Segment에 대해 알고 싶습니다,1
Segment에 대해 궁금해,1
Segment에 대해 알려줘,1
Segment에 대해 알려줄래,1
Segment에 대해 설명해줘,1
Segment에 대해 설명 부탁드립니다,1
Segment에 대해 설명,1
Extent,1
Extent 궁금합니다,1
Extent 알고 싶습니다,1
Extent 궁금해,1
Extent 알려줘,1
Extent 알려줄래,1
Extent 설명해줘,1
Extent 설명 부탁드립니다,1
Extent 설명,1
Extent에 대해 궁금합니다,1
Extent에 대해 알고 싶습니다,1
Extent에 대해 궁금해,1
Extent에 대해 알려줘,1
Extent에 대해 알려줄래,1
Extent에 대해 설명해줘,1
Extent에 대해 설명 부탁드립니다,1
Extent에 대해 설명,1
롤백,1
롤백 궁금합니다,1
롤백 알고 싶습니다,1
롤백 궁금해,1
롤백 알려줘,1
롤백 알려줄래,1
롤백 설명해줘,1
롤백 설명 부탁드립니다,1
롤백 설명,1
롤백에 대해 궁금합니다,1
롤백에 대해 알고 싶습니다,1
롤백에 대해 궁금해,1
롤백에 대해 알려줘,1
롤백에 대해 알려줄래,1
롤백에 대해 설명해줘,1
롤백에 대해 설명 부탁드립니다,1
롤백에 대해 설명,1
Rollback,1
Rollback 궁금합니다,1
Rollback 알고 싶습니다,1
Rollback 궁금해,1
Rollback 알려줘,1
Rollback 알려줄래,1
Rollback 설명해줘,1
Rollback 설명 부탁드립니다,1
Rollback 설명,1
Rollback에 대해 궁금합니다,1
Rollback에 대해 알고 싶습니다,1
Rollback에 대해 궁금해,1
Rollback에 대해 알려줘,1
Rollback에 대해 알려줄래,1
Rollback에 대해 설명해줘,1
Rollback에 대해 설명 부탁드립니다,1
Rollback에 대해 설명,1
일관,1
일관 궁금합니다,1
일관 알고 싶습니다,1
일관 궁금해,1
일관 알려줘,1
일관 알려줄래,1
일관 설명해줘,1
일관 설명 부탁드립니다,1
일관 설명,1
일관에 대해 궁금합니다,1
일관에 대해 알고 싶습니다,1
일관에 대해 궁금해,1
일관에 대해 알려줘,1
일관에 대해 알려줄래,1
일관에 대해 설명해줘,1
일관에 대해 설명 부탁드립니다,1
일관에 대해 설명,1
성,1
성 궁금합니다,1
성 알고 싶습니다,1
성 궁금해,1
성 알려줘,1
성 알려줄래,1
성 설명해줘,1
성 설명 부탁드립니다,1
성 설명,1
성에 대해 궁금합니다,1
성에 대해 알고 싶습니다,1
성에 대해 궁금해,1
성에 대해 알려줘,1
성에 대해 알려줄래,1
성에 대해 설명해줘,1
성에 대해 설명 부탁드립니다,1
성에 대해 설명,1
미,1
미 궁금합니다,1
미 알고 싶습니다,1
미 궁금해,1
미 알려줘,1
미 알려줄래,1
미 설명해줘,1
미 설명 부탁드립니다,1
미 설명,1
미에 대해 궁금합니다,1
미에 대해 알고 싶습니다,1
미에 대해 궁금해,1
미에 대해 알려줘,1
미에 대해 알려줄래,1
미에 대해 설명해줘,1
미에 대해 설명 부탁드립니다,1
미에 대해 설명,1
무시,1
무시 궁금합니다,1
무시 알고 싶습니다,1
무시 궁금해,1
무시 알려줘,1
무시 알려줄래,1
무시 설명해줘,1
무시 설명 부탁드립니다,1
무시 설명,1
무시에 대해 궁금합니다,1
무시에 대해 알고 싶습니다,1
무시에 대해 궁금해,1
무시에 대해 알려줘,1
무시에 대해 알려줄래,1
무시에 대해 설명해줘,1
무시에 대해 설명 부탁드립니다,1
무시에 대해 설명,1
래,1
래 궁금합니다,1
래 알고 싶습니다,1
래 궁금해,1
래 알려줘,1
래 알려줄래,1
래 설명해줘,1
래 설명 부탁드립니다,1
래 설명,1
래에 대해 궁금합니다,1
래에 대해 알고 싶습니다,1
래에 대해 궁금해,1
래에 대해 알려줘,1
래에 대해 알려줄래,1
래에 대해 설명해줘,1
래에 대해 설명 부탁드립니다,1
래에 대해 설명,1
잭,1
잭 궁금합니다,1
잭 알고 싶습니다,1
잭 궁금해,1
잭 알려줘,1
잭 알려줄래,1
잭 설명해줘,1
잭 설명 부탁드립니다,1
잭 설명,1
잭에 대해 궁금합니다,1
잭에 대해 알고 싶습니다,1
잭에 대해 궁금해,1
잭에 대해 알려줘,1
잭에 대해 알려줄래,1
잭에 대해 설명해줘,1
잭에 대해 설명 부탁드립니다,1
잭에 대해 설명,1
종료,1
종료 궁금합니다,1
종료 알고 싶습니다,1
종료 궁금해,1
종료 알려줘,1
종료 알려줄래,1
종료 설명해줘,1
종료 설명 부탁드립니다,1
종료 설명,1
종료에 대해 궁금합니다,1
종료에 대해 알고 싶습니다,1
종료에 대해 궁금해,1
종료에 대해 알려줘,1
종료에 대해 알려줄래,1
종료에 대해 설명해줘,1
종료에 대해 설명 부탁드립니다,1
종료에 대해 설명,1
취소,1
취소 궁금합니다,1
취소 알고 싶습니다,1
취소 궁금해,1
취소 알려줘,1
취소 알려줄래,1
취소 설명해줘,1
취소 설명 부탁드립니다,1
취소 설명,1
취소에 대해 궁금합니다,1
취소에 대해 알고 싶습니다,1
취소에 대해 궁금해,1
취소에 대해 알려줘,1
취소에 대해 알려줄래,1
취소에 대해 설명해줘,1
취소에 대해 설명 부탁드립니다,1
취소에 대해 설명,1
이전,1
이전 궁금합니다,1
이전 알고 싶습니다,1
이전 궁금해,1
이전 알려줘,1
이전 알려줄래,1
이전 설명해줘,1
이전 설명 부탁드립니다,1
이전 설명,1
이전에 대해 궁금합니다,1
이전에 대해 알고 싶습니다,1
이전에 대해 궁금해,1
이전에 대해 알려줘,1
이전에 대해 알려줄래,1
이전에 대해 설명해줘,1
이전에 대해 설명 부탁드립니다,1
이전에 대해 설명,1
복구,1
복구 궁금합니다,1
복구 알고 싶습니다,1
복구 궁금해,1
복구 알려줘,1
복구 알려줄래,1
복구 설명해줘,1
복구 설명 부탁드립니다,1
복구 설명,1
복구에 대해 궁금합니다,1
복구에 대해 알고 싶습니다,1
복구에 대해 궁금해,1
복구에 대해 알려줘,1
복구에 대해 알려줄래,1
복구에 대해 설명해줘,1
복구에 대해 설명 부탁드립니다,1
복구에 대해 설명,1
b,1
b 궁금합니다,1
b 알고 싶습니다,1
b 궁금해,1
b 알려줘,1
b 알려줄래,1
b 설명해줘,1
b 설명 부탁드립니다,1
b 설명,1
b에 대해 궁금합니다,1
b에 대해 알고 싶습니다,1
b에 대해 궁금해,1
b에 대해 알려줘,1
b에 대해 알려줄래,1
b에 대해 설명해줘,1
b에 대해 설명 부탁드립니다,1
b에 대해 설명,1
c,1
c 궁금합니다,1
c 알고 싶습니다,1
c 궁금해,1
c 알려줘,1
c 알려줄래,1
c 설명해줘,1
c 설명 부탁드립니다,1
c 설명,1
c에 대해 궁금합니다,1
c에 대해 알고 싶습니다,1
c에 대해 궁금해,1
c에 대해 알려줘,1
c에 대해 알려줄래,1
c에 대해 설명해줘,1
c에 대해 설명 부탁드립니다,1
c에 대해 설명,1
d,1
d 궁금합니다,1
d 알고 싶습니다,1
d 궁금해,1
d 알려줘,1
d 알려줄래,1
d 설명해줘,1
d 설명 부탁드립니다,1
d 설명,1
d에 대해 궁금합니다,1
d에 대해 알고 싶습니다,1
d에 대해 궁금해,1
d에 대해 알려줘,1
d에 대해 알려줄래,1
d에 대해 설명해줘,1
d에 대해 설명 부탁드립니다,1
d에 대해 설명,1
Temporary,1
Temporary 궁금합니다,1
Temporary 알고 싶습니다,1
Temporary 궁금해,1
Temporary 알려줘,1
Temporary 알려줄래,1
Temporary 설명해줘,1
Temporary 설명 부탁드립니다,1
Temporary 설명,1
Temporary에 대해 궁금합니다,1
Temporary에 대해 알고 싶습니다,1
Temporary에 대해 궁금해,1
Temporary에 대해 알려줘,1
Temporary에 대해 알려줄래,1
Temporary에 대해 설명해줘,1
Temporary에 대해 설명 부탁드립니다,1
Temporary에 대해 설명,1
연속,1
연속 궁금합니다,1
연속 알고 싶습니다,1
연속 궁금해,1
연속 알려줘,1
연속 알려줄래,1
연속 설명해줘,1
연속 설명 부탁드립니다,1
연속 설명,1
연속에 대해 궁금합니다,1
연속에 대해 알고 싶습니다,1
연속에 대해 궁금해,1
연속에 대해 알려줘,1
연속에 대해 알려줄래,1
연속에 대해 설명해줘,1
연속에 대해 설명 부탁드립니다,1
연속에 대해 설명,1
할당,1
할당 궁금합니다,1
할당 알고 싶습니다,1
할당 궁금해,1
할당 알려줘,1
할당 알려줄래,1
할당 설명해줘,1
할당 설명 부탁드립니다,1
할당 설명,1
할당에 대해 궁금합니다,1
할당에 대해 알고 싶습니다,1
할당에 대해 궁금해,1
할당에 대해 알려줘,1
할당에 대해 알려줄래,1
할당에 대해 설명해줘,1
할당에 대해 설명 부탁드립니다,1
할당에 대해 설명,1
자유,1
자유 궁금합니다,1
자유 알고 싶습니다,1
자유 궁금해,1
자유 알려줘,1
자유 알려줄래,1
자유 설명해줘,1
자유 설명 부탁드립니다,1
자유 설명,1
자유에 대해 궁금합니다,1
자유에 대해 알고 싶습니다,1
자유에 대해 궁금해,1
자유에 대해 알려줘,1
자유에 대해 알려줄래,1
자유에 대해 설명해줘,1
자유에 대해 설명 부탁드립니다,1
자유에 대해 설명,1
Free,1
Free 궁금합니다,1
Free 알고 싶습니다,1
Free 궁금해,1
Free 알려줘,1
Free 알려줄래,1
Free 설명해줘,1
Free 설명 부탁드립니다,1
Free 설명,1
Free에 대해 궁금합니다,1
Free에 대해 알고 싶습니다,1
Free에 대해 궁금해,1
Free에 대해 알려줘,1
Free에 대해 알려줄래,1
Free에 대해 설명해줘,1
Free에 대해 설명 부탁드립니다,1
Free에 대해 설명,1
페이지,1
페이지 궁금합니다,1
페이지 알고 싶습니다,1
페이지 궁금해,1
페이지 알려줘,1
페이지 알려줄래,1
페이지 설명해줘,1
페이지 설명 부탁드립니다,1
페이지 설명,1
페이지에 대해 궁금합니다,1
페이지에 대해 알고 싶습니다,1
페이지에 대해 궁금해,1
페이지에 대해 알려줘,1
